url,introChars,bodyChars,introRatio,answerLate,first700Preview
/동래역법무사,397,1872,0.212,false,동래역 인근에서 상속등기를 미루다가 상속포기·한정승인 3개월 기한을 놓치는 경우가 있습니다. 재건축 조합원 지위 승계·분양권 이슈는 일반 매매와 서류가 다릅니다. 동래 법무사 상담 시에는 등기와 별도로 미수 관리비·채무에 대한 지급명령 필요 여부도 함께 짚어 드립니다. 동래역 인근에서 상속등기를 미루다가 상속포기·한정승인
/연산동법무사,399,1961,0.203,true,"연산동에서 법인등기를 직접 접수했다가 정관·결의서 오류로 보정명령을 받는 사례가 있습니다. 부산지방법원 등기국은 접수 대기가 있을 수 있어, 서류를 한 번에 맞추는 것이 중요합니다. 연산동 부동산 상속은 공동상속인 협의서 없이 진행했다가 나중에 분쟁이 생기기도 합니다. 연산동에서 법인등기를 직접 접수했다가 정관·결의서 오"
/남천동법무사,296,1555,0.19,false,남천동 아파트 전세는 보증금이 수억 원에 달하는 경우가 많아 전세권설정을 검토하시는 분들이 많습니다. 반대로 매도 전 임차인 전세권 말소 일정이 맞지 않아 잔금일이 밀리기도 합니다. 부모님 명의 남천동 집 상속 시 형제 간 협의가 안 되면 등기 자체가 지연됩니다. 남천동 아파트 전세는 보증금이 수억 원에 달하는 경우가 많
/대연동법무사,308,1568,0.196,false,"대연동 아파트 매매는 대출 실행·근저당 말소·잔금일을 맞추는 것이 핵심입니다. 상속의 경우 공동상속인이 해외에 있거나, 전세 세입자가 있어 말소·승계를 함께 봐야 합니다. 남구 법무사 상담 시 전세권과 근저당 순위를 등기부에서 먼저 읽어 드립니다. 대연동 아파트 매매는 대출 실행·근저당 말소·잔금일을 맞추는 것이 핵심입니"
/덕천동법무사,326,1665,0.196,false,덕천동에서 부동산을 상속받았는데 채무가 많아 한정승인·개인회생을 검토하시는 분들이 있습니다. 반대로 매매 등기를 진행하다가 채무로 가압류가 걸려 잔금일이 위태로운 경우도 있습니다. 채권자 입장에서는 거래처 미수금에 대한 지급명령을 문의하기도 합니다. 덕천동에서 부동산을 상속받았는데 채무가 많아 한정승인·개인회생을 검토하시
/명지법무사,316,1652,0.191,false,명지 신도시 아파트는 입주·대출·취득세·소유권이전등기 일정이 한꺼번에 몰립니다. 에코델타시티 입주 기업은 정관·임대차·본점 주소를 맞춰 설립등기를 해야 합니다. 강서구 법무사 상담 시 관할 등기소(북부산·남부산)를 소재지별로 확인합니다. 명지 신도시 아파트는 입주·대출·취득세·소유권이전등기 일정이 한꺼번에 몰립니다. 에코
/정관법무사,278,1563,0.178,false,정관 토지 상속은 상속인이 여러 명이고 지적도·지목이 복잡해 협의분할이 어려운 경우가 많습니다. 공장 법인은 토지·건물 근저당과 임원변경이 겹칩니다. 기장 법무사 상담 시 취득세·농지 취득 자격 여부를 함께 짚어 드립니다. 정관 토지 상속은 상속인이 여러 명이고 지적도·지목이 복잡해 협의분할이 어려운 경우가 많습니다. 공
/사상법무사,354,1697,0.209,false,사상 공장·상가 매매는 건물·토지·근저당을 한꺼번에 봐야 합니다. 대출 상환 후 근저당 말소 없이 넘기면 매수인이 거래를 거절합니다. 엄궁동 주택 상속은 채무가 많아 상속포기·개인회생을 함께 검토하는 사례도 있습니다. 사상 공장·상가 매매는 건물·토지·근저당을 한꺼번에 봐야 합니다. 대출 상환 후 근저당 말소 없이 넘기면
/하단법무사,287,1521,0.189,false,하단동 아파트 상속은 상속인이 여러 명일 때 협의가 안 되면 등기가 멈춥니다. 매매는 전세 세입자·근저당이 있으면 말소 일정이 관건입니다. 사하구 법무사 상담 시 상속과 채권 회수를 동시에 들고 오셔도 절차를 나눠 안내합니다. 하단동 아파트 상속은 상속인이 여러 명일 때 협의가 안 되면 등기가 멈춥니다. 매매는 전세 세입
/우동법무사,963,2697,0.357,false,"우동에서는 ‘마린시티 아파트를 형제 셋이 상속받았는데 한 명이 해외에 있다’, ‘해운대해수욕장 인근 상가를 매수하면서 임차인을 그대로 받는다’, ‘오피스텔 잔금일에 은행 말소와 이전등기를 같이 할 수 있는가’라는 문의가 자주 나옵니다. 공동상속 상태를 오래 두면 처분·대출·임대차 갱신 때 서명이 늘어나므로 협의분할로 한 "
/좌동법무사,933,2890,0.323,false,"좌동에서 상속을 논의하다 보면 ‘형제는 모두 동의하지만 집을 누구 명의로 할지 결정하지 못했다’, ‘부모님 채무가 있는지 몰라 상속등기를 먼저 해도 되는지 걱정된다’, ‘세입자의 계약 만료 전에 매도하고 싶다’는 문제가 함께 나옵니다. 상속등기는 사망 사실만으로 자동 완료되지 않으며, 법정상속분대로 등기할지 협의분할로 이"
/사직동법무사,912,2725,0.335,false,"사직동에서는 ‘상속등기를 하지 않은 구축 아파트가 재건축 논의 대상이 되었다’, ‘부모님 명의 단독주택의 토지와 건물 지분이 다르다’, ‘형제 중 한 명은 보유를 원하고 다른 사람은 매도를 원한다’는 고민이 나옵니다. 정비사업의 진행 여부와 관계없이 현 등기 명의 및 상속인 범위를 먼저 확인해야 이후 조합 서류, 매매계약"
/화명동법무사,875,2483,0.352,false,"화명동에서 자주 듣는 질문은 ‘아파트 잔금일에 매도인의 대출 말소가 늦으면 어떻게 되는가’, ‘부모님이 남긴 아파트를 세 자녀가 어떻게 나누는가’, ‘부부 공동명의 중 한 지분을 자녀에게 넘길 수 있는가’입니다. 매매에서는 말소와 이전등기가 같은 날 진행되는 구조를 이해하고, 금융기관 서류·매도인 인감·취득세 신고의 준비"
/부곡동법무사,928,2605,0.356,false,"부곡동에서 갑작스러운 상속을 맞으면 원룸 보증금과 담보대출 중 어느 것이 더 큰지 알기 어려워 상속등기를 먼저 해야 하는지 문의하는 경우가 많습니다. 상속포기·한정승인은 기간이 문제될 수 있으므로, 부동산 명의 이전이나 임차인과의 개별 합의보다 먼저 상속재산과 채무를 목록화하는 것이 필요합니다. 원룸 건물의 월세가 들어온"
/거제동법무사,972,2924,0.332,false,"거제동에서 개인회생을 알아보는 분들은 카드·대출·보증채무를 한 번에 정리하지 못해 일부 채권만 적거나, 소득 변동과 재산 처분 계획을 설명하기 어려워하는 경우가 있습니다. 개인회생은 누구에게나 같은 결과를 보장하는 절차가 아니며, 채무·재산·소득과 법원 판단을 바탕으로 검토해야 합니다. 지급명령은 상대방 주소와 증거가 중"
/전포동법무사,915,2846,0.322,true,"전포동 상가 거래에서 흔한 오해는 권리금을 지급하거나 새 임대차계약을 맺으면 건물 소유권까지 확보된다는 생각입니다. 건물 매매라면 매도인과 매수인 사이의 소유권이전등기, 임차 점포 양수도라면 임대인과의 임대차 승계·신규 계약, 영업 양수도라면 권리금 약정이 각각 존재할 수 있습니다. 또 매수인이 기존 근저당을 승계하는지,"
/문현동법무사,894,2566,0.348,false,"문현동 금융단지 인근 기업은 임원 임기가 끝났거나 대표가 바뀌었는데 변경등기를 미루다가 필요한 투자·계약 시점에 법인등기사항이 실제와 맞지 않는 문제를 겪을 수 있습니다. 단순히 회사 내부에서 결정했다는 사실만으로 등기가 완료되는 것이 아니며, 정관 규정과 결의 요건, 취임·사임 관련 서류를 확인해야 합니다. 반면 문현동"
/용호동법무사,936,2594,0.361,false,"용호동에서는 ‘오륙도 인근 아파트를 매수하는데 기존 전세 세입자가 있다’, ‘부모님 집을 상속받은 뒤 형제 중 한 명이 거주하려 한다’, ‘대출을 갈아타며 공동명의를 정리하고 싶다’는 문의가 있습니다. 세입자가 있다는 사정만으로 매매가 불가능한 것은 아니지만, 보증금의 승계·반환 조건과 계약 만료일이 매매계약과 어떻게 연"
/망미동법무사,924,2562,0.361,false,"망미동의 부동산 상담에서는 ‘부모님 빌라를 상속받았는데 토지 지분이 복잡하다’, ‘망미역 근처 아파트를 팔면서 대출을 먼저 갚아야 하나’, ‘형제 공동명의를 정리한 뒤 임대할지 매도할지 고민된다’는 질문이 나옵니다. 다세대·빌라는 건물만 보지 않고 대지권과 등기부 표시를 확인해야 하며, 오래된 부동산일수록 과거 주소·명의"
/일광읍법무사,1026,2671,0.384,false,"일광읍에서는 ‘신축 아파트 입주 후 상속 문제가 생겼다’, ‘해수욕장 근처 부모님 상가를 형제들이 나눠야 한다’, ‘전원주택 토지와 건물 명의가 달라 무엇부터 해야 하는가’라는 질문이 있습니다. 상속등기는 사망 이후 부동산을 누구 명의로 둘지 정하는 절차이므로, 신축 아파트든 오래된 토지든 상속인과 협의 내용, 등기부상 "
/남포동법무사,1020,2746,0.371,false,"남포동에서는 ‘부모님이 운영하던 점포 건물을 상속받았는데 토지는 다른 친족 명의다’, ‘자갈치 인근 상가를 사면서 기존 임차인과 권리금 계약을 어떻게 봐야 하나’, ‘공동상속인 중 일부가 연락되지 않아 매도를 못 한다’는 문제가 생깁니다. 상가 건물의 영업권·권리금은 상황에 따라 계약 대상이 될 수 있으나, 토지·건물 소"
/초량동법무사,771,2428,0.318,false,"초량동에서는 ‘부모님 다가구를 상속받았는데 세입자가 넷이다’, ‘좌천동 집을 팔려면 형제 중 해외에 있는 사람의 서류가 필요하다’, ‘수정동 주택에 근저당이 남아 있는데 상속등기부터 해도 되나’는 문의가 많습니다. 다가구는 소유권이전과 각 임대차 승계·보증금 정산을 같은 날 처리하려다 서류가 어긋나기 쉽습니다. 상속채무가"
/범일동법무사,682,2133,0.32,false,"범일동에서는 ‘권리금을 냈는데 건물 명의는 그대로다’, ‘범천동 상가에 임차인이 있는데 매수인이 승계를 거부한다’, ‘법인 소유 창고를 개인에게 팔려면 어떤 결의가 필요한가’ 같은 문제가 나옵니다. 권리금은 영업상 약정일 수 있고 소유권등기와는 별개입니다. 임차인이 있는 상가는 보증금·계약기간·업종 제한을 매매특약과 맞춰"
/구포동법무사,716,2201,0.325,false,"구포동·만덕동에서는 ‘카드·대출을 합치면 상환이 어렵다’, ‘만덕동 집이 있어 회생이 불가능한가’, ‘구포동 아파트를 형제와 상속받았는데 한 명이 반대한다’는 문의가 있습니다. 담보 주택이 있다고 해서 회생 상담 자체가 불가능한 것은 아니며, 재산·소득·채권자 구성에 따라 검토합니다. 상속인 협의가 안 된 상태에서 매도 "
/다대동법무사,618,2083,0.297,false,"다대동에서는 ‘해외에 있는 형제와 상속 협의를 어떻게 하냐’, ‘장림동 다가구를 팔려면 세입자를 모두 내보내야 하냐’, ‘감천동 집이 오래되어 서류가 불명확하다’는 문제가 나옵니다. 상속인 연락이 늦어지면 매도 잔금일을 먼저 잡기 어렵고, 세입자 있는 매매는 승계 특약이 핵심입니다. 오래된 건물은 토지·건물 등기부 명의가"
/괴정동법무사,666,2052,0.325,true,"괴정동에서는 ‘전세 끼고 매수하는데 잔금일에 무엇을 말소해야 하냐’, ‘당리동 아파트를 부부 공동명의로 바꾸려 한다’, ‘신평동 집을 상속받았는데 대출이 남아 있다’는 문의가 많습니다. 전세 승계와 소유권이전을 같은 날 처리하려면 임대인·임차인·은행 일정이 맞아야 합니다. 공동명의는 매매·증여 등 원인에 따라 세금·서류가"
/개금동법무사,652,2026,0.322,false,"개금동에서는 ‘형은 실거주하고 나는 서울인데 지분을 어떻게 하냐’, ‘가야동 다세대를 팔려는데 공유지분이 있다’, ‘당감동 아파트 대출을 상속인이 이어받을 수 있냐’는 질문이 나옵니다. 실거주자와 비거주자의 이해관계가 다르면 협의서에 정산 조건을 명확히 해야 이후 분쟁을 줄입니다. 공유지분 매매는 다른 공유자의 동의·우선"
/안락동법무사,618,2009,0.308,false,"안락동에서는 ‘조합 동의 전에 상속등기를 해야 하냐’, ‘명장동 집을 세 형제가 상속받았는데 한 명이 반대한다’, ‘수안동 주택을 손주에게 증여하려 한다’는 문의가 있습니다. 정비사업 동의·매도는 소유자 확정이 전제인 경우가 많아 상속 명의를 미루면 일정이 꼬일 수 있습니다. 반대하는 상속인이 있으면 협의분할이 어려워 다"
/구서동법무사,706,2104,0.336,false,"구서동에서는 ‘임대보증금이 빚인지 헷갈린다’, ‘서동 다가구를 상속받으면 세입자를 다 내보내야 하냐’, ‘피상속인 카드 빚이 있어 한정승인을 고민한다’는 문의가 있습니다. 임대보증금은 반환 채무 성격이 있어 상속 재산 목록에 반영해 검토해야 할 수 있습니다. 한정승인은 기간과 방식에 엄격한 요건이 있어, 상속등기만 먼저 "
/반송동법무사,690,2112,0.327,true,"반송동에서는 ‘반여동으로 알고 계약했는데 주소는 반송동이다’, ‘석대동 토지를 상속받았는데 지분이 여럿이다’, ‘회동동 임야·대지를 어떻게 나누냐’는 문제가 있습니다. 동 이름 오류는 잔금·세금 계산에 영향을 줄 수 있습니다. 토지 공유는 분할·매도·증여 중 어떤 원인으로 정리할지 초기에 정해야 합니다. 정비사업 소문이 "
/주례동법무사,640,2003,0.32,false,"주례동에서는 ‘상가 페이지를 보고 왔는데 우리 집은 아파트다’, ‘모라동 집을 형제 공동명의로 둘지 한 사람에게 몰아줄지’, ‘학장동 전세 끼고 매도하려 한다’는 문의가 있습니다. 공동명의 유지는 처분·대출 때 서명이 늘어나고, 전세 승계 매매는 특약이 핵심입니다. 상속채무가 불명확하면 상속등기보다 한정승인·상속포기 기한"
/동삼동법무사,649,2015,0.322,true,"동삼동에서는 ‘영도에 가야만 상속등기가 되냐’, ‘영선동 집을 팔려면 형제가 모두 와야 하냐’, ‘청학동 주택에 근저당이 남아 있다’는 문의가 있습니다. 많은 서류는 발급·위임으로 맞출 수 있고, 필수 방문은 사건별로 달라집니다. 공동상속 매도는 전원 서류가 맞아야 잔금이 가능합니다. 근저당이 남아 있으면 상속등기만으로 "
/우암동법무사,634,1990,0.319,true,"우암동에서는 ‘세입자가 많은 다가구를 상속받았다’, ‘용당동 집을 팔려면 서류를 어디서부터 하냐’, ‘감만동 주소인데 남구·영도를 헷갈린다’는 문의가 있습니다. 행정구역을 바로잡고, 임대차와 상속등기를 표로 나누어 준비해야 잔금·명도 갈등을 줄입니다. 다가구 매도는 임차인 전원 현황이 맞아야 특약을 쓸 수 있고, 보증금 "
/기장읍법무사,689,2099,0.328,false,"기장읍에서는 ‘정관으로 검색했는데 주소는 기장읍이다’, ‘장안읍 땅을 형제 네 명이 상속받았다’, ‘철마면 임야를 서울에서 정리하고 싶다’는 문의가 있습니다. 행정구역을 바로잡고, 공유자 전원 서류를 확보하는 데 시간이 가장 오래 걸립니다. 농지·임야는 매수인 자격·신고 이슈가 있을 수 있어 등기만으로 단정하지 않습니다."
/연지동법무사,604,1935,0.312,true,"연지동에서는 ‘서면 근처라 상가 서류를 준비했다’, ‘초읍동 집을 공동명의로 상속할까’, ‘전세 만기에 맞춰 매도하려 한다’는 문의가 있습니다. 사건 유형을 주거로 바로잡고, 공동명의·전세·매도 일정을 한 표로 정리합니다. 전세 만기와 상속등기 완료가 어긋나면 임대인 지위 승계와 보증금 반환 책임이 불명확해질 수 있어, "
/오시리아법무사,674,2145,0.314,true,"오시리아에서는 ‘분양 잔금 전에 상속이 발생했다’, ‘동부산 펜션·상가를 공동명의로 하려 한다’, ‘서울에서 잔금·등기를 맞춰야 한다’는 문의가 있습니다. 피상속인 명의의 분양권을 어떻게 승계·이전할지는 계약·시행사·등기 원인에 따라 달라 단정할 수 없습니다. 공동명의는 자금 출처·담보·운영 주체를 함께 봐야 합니다. 잔"
/부산법률전문가,375,1285,0.292,false,"부산에서 법률 실무를 설명할 외부 전문가, 기업·기관 특강 강사, 세미나 패널이나 전문가 인터뷰 대상을 찾고 있다면 먼저 실제 자격과 활동 분야를 확인하는 것이 중요합니다. 는 법무사 실무와 기관·시민 대상 교육, 공공·정책 활동, 언론 출연 경험을 바탕으로 요청 목적에 맞는 범위를 확인합니다. 부산에서 법률 실무를 설명"
/법률강의,231,1157,0.2,true,가 생활법률·전세사기·창업·청년 법률교육을 부산 중심으로 출강합니다. 공공기관·도서관·기업·학교·청년·복지기관 담당자가 주제와 이력을 고른 뒤 문의하시면 됩니다. 가 생활법률·전세사기·창업·청년 법률교육을 부산 중심으로 출강합니다. 공공기관·도서관·기업·학교·청년·복지기관 담당자가 주제와 이력을 고른 뒤 문의하시면 됩니다
/부산법률강사,378,1414,0.267,false,"부산에서 외부 강사를 찾는 기관 담당자라면 강사의 직함보다 먼저 ‘우리 교육대상에게 실제로 필요한 이야기를 할 수 있는가’를 확인하게 됩니다. 청년에게는 주거·계약·금전거래가, 창업자에게는 계약·법인·미수금이, 시민에게는 상속·전세·생활분쟁이 더 직접적인 주제가 될 수 있습니다. 부산에서 외부 강사를 찾는 기관 담당자라면"
/청년생활법률특강,231,1009,0.229,false,"청년이 실제로 겪는 주거·금전·계약 상황에서 질문을 모아, 어렵지 않은 설명으로 확인 순서를 남기는 특강입니다. 청년센터·자립지원·대학 프로그램에 맞춰 시간을 조정합니다. 청년이 실제로 겪는 주거·금전·계약 상황에서 질문을 모아, 어렵지 않은 설명으로 확인 순서를 남기는 특강입니다. 청년센터·자립지원·대학 프로그램에 맞춰"
/창업법률교육,195,947,0.206,false,"사업 시작 단계에서 대표자가 결정해야 할 상호·목적·자본·임원, 계약과 미수금, 법인설립 이후 변경등기처럼 놓치기 쉬운 실무를 사례로 정리합니다. 사업 시작 단계에서 대표자가 결정해야 할 상호·목적·자본·임원, 계약과 미수금, 법인설립 이후 변경등기처럼 놓치기 쉬운 실무를 사례로 정리합니다. 사업 시작 단계에서 대표자가 "
/기업법률교육,216,1146,0.188,false,계약·미수금·증거관리·법인 실무를 임직원이 실제 업무에서 놓치기 쉬운 사례 중심으로 정리합니다. 가 법무사 실무와 확인된 기업·창업 협업을 바탕으로 구성합니다. 계약·미수금·증거관리·법인 실무를 임직원이 실제 업무에서 놓치기 쉬운 사례 중심으로 정리합니다. 가 법무사 실무와 확인된 기업·창업 협업을 바탕으로 구성합니다. 
/강사소개,201,825,0.244,false,"현직 법무사로서 법률 실무와 교육 경험을 바탕으로, 공공기관·도서관·청년기관·학교 대상 생활법률 특강을 구성합니다. 확인된 출강 이력만 공개합니다. 현직 법무사로서 법률 실무와 교육 경험을 바탕으로, 공공기관·도서관·청년기관·학교 대상 생활법률 특강을 구성합니다. 확인된 출강 이력만 공개합니다. 현직 법무사로서 법률 실무"
/공공기관법률교육,306,1281,0.239,false,"공공기관 담당자가 외부강사를 찾을 때 먼저 확인하는 것은 직원교육인지 시민교육인지, 그리고 법정 지정교육과 겹치지 않는지입니다. 본 안내는 생활·실무 예방교육 범위로, 청렴·이해충돌·청탁금지 등 별도 지정교육은 다루지 않습니다. 공공기관 담당자가 외부강사를 찾을 때 먼저 확인하는 것은 직원교육인지 시민교육인지, 그리고 법"
/법무사진로특강,120,746,0.161,false,"법무사 시험 합격 경험과 실무·강의 경험을 바탕으로, 직업의 일과 준비 과정을 이야기합니다. 법무사 시험 합격 경험과 실무·강의 경험을 바탕으로, 직업의 일과 준비 과정을 이야기합니다. 법무사 시험 합격 경험과 실무·강의 경험을 바탕으로, 직업의 일과 준비 과정을 이야기합니다. 교육 목적·대상·희망 일정을 남겨 주시면 가"
/부산도서관법률특강,213,1087,0.196,false,"도서관·평생학습관·문화센터에서 시민 대상으로 진행하는 생활법률·예방 특강입니다. 용어 나열이 아니라, 일상에서 바로 확인할 포인트를 중심으로 구성합니다. 도서관·평생학습관·문화센터에서 시민 대상으로 진행하는 생활법률·예방 특강입니다. 용어 나열이 아니라, 일상에서 바로 확인할 포인트를 중심으로 구성합니다. 도서관·평생학습"
/부산법무사강의,168,966,0.174,false,"일반 교양 강연이 아니라, 법무사 사무소에서 실제로 다루는 계약·등기·서류·예방 포인트를 눈높이에 맞게 풀어내는 강의입니다. 일반 교양 강연이 아니라, 법무사 사무소에서 실제로 다루는 계약·등기·서류·예방 포인트를 눈높이에 맞게 풀어내는 강의입니다. 일반 교양 강연이 아니라, 법무사 사무소에서 실제로 다루는 계약·등기·서"
/부산기관법률특강,171,958,0.178,false,교육담당자가 가장 먼저 확인하는 것—대상·목적·시간—에 맞춰 주제를 재조합합니다. 공공·민간·비영리 모두 협의 가능합니다. 교육담당자가 가장 먼저 확인하는 것—대상·목적·시간—에 맞춰 주제를 재조합합니다. 공공·민간·비영리 모두 협의 가능합니다. 교육담당자가 가장 먼저 확인하는 것—대상·목적·시간—에 맞춰 주제를 재조합합
/부산사회복지기관강사,312,1294,0.241,false,"복지·자립지원 현장에서 자주 마주치는 계약·주거·금전·관계 이슈를, 법령 나열이 아니라 ‘지금 확인할 포인트’ 중심으로 정리하는 교육입니다. 종사자와 이용자 눈높이가 다르다는 점을 전제로, 기관 프로그램 목적에 맞춰 모듈을 고릅니다. 복지·자립지원 현장에서 자주 마주치는 계약·주거·금전·관계 이슈를, 법령 나열이 아니라 "
/부산강사섭외비용,267,1100,0.243,true,"강의료는 기관 기준·시간·형식·자료 범위에 따라 달라집니다. 이 페이지는 고정 요금표를 제시하지 않고, 담당자가 견적을 요청할 때 정리하면 좋은 항목과, 문의에 남기면 회신이 빨라지는 정보를 안내합니다. 강의료는 기관 기준·시간·형식·자료 범위에 따라 달라집니다. 이 페이지는 고정 요금표를 제시하지 않고, 담당자가 견적을"
/부산강사섭외체크리스트,420,1276,0.329,false,"강사 섭외는 ‘누구를 부를까’보다 ‘무엇을 배울지’를 먼저 고정하는 일이 많습니다. 아래 체크리스트 순서로 정리하면 문의·내부 결재·당일 운영이 한결 수월합니다. 빈칸이 남아 있어도 알려 주신 범위에서 구성안을 맞춰 볼 수 있으며, 법정 지정교육은 본 목록 밖으로 두세요. 생활·예방 특강 섭외를 기준으로 한 실무 안내입니"
/기관특강주제추천,396,1327,0.298,false,"주제를 정하기 어려울 때는 ‘누가, 무엇을 실천하게 할지’부터 고르면 됩니다. 대상별로 자주 맞는 생활법률·예방 특강 주제를 정리했고, 법정교육·리더십·마케팅·세무·노무는 범위 밖으로 두었습니다. 확인된 이력과 연결되는 주제부터 보시면 기획이 안정적이며, 나머지는 모듈 재조합으로 협의합니다. 주제를 정하기 어려울 때는 ‘"
/강의시간별구성,429,1313,0.327,false,"같은 주제라도 60분과 3~4시간은 전혀 다른 강의가 됩니다. 시간에 맞춰 무엇을 넣고 무엇을 줄일지 기준을 정리했고, 페이지 하단 형식 가이드에서 시간대별 적합 상황도 함께 확인하실 수 있습니다. 순수 강의 시간을 기준으로 목차를 설계해 주세요. 개회·휴식은 별도로 계산합니다. 시간만 정해져 있어도 주제 후보를 제안할 "
/부산기업채권관리,159,852,0.187,false,"미수금 발생 직후 확인할 자료부터 내용증명·지급명령 신청서류까지, 법무사가 지원할 수 있는 절차를 단계별로 정리합니다. 미수금 발생 직후 확인할 자료부터 내용증명·지급명령 신청서류까지, 법무사가 지원할 수 있는 절차를 단계별로 정리합니다. 미수금 발생 직후 확인할 자료부터 내용증명·지급명령 신청서류까지, 법무사가 지원할 "
/부산기업부동산등기,144,763,0.189,false,법인 명의로 공장·창고·상가·사업장을 취득·처분하거나 담보등기를 진행할 때 확인하는 절차를 정리합니다. 법인 명의로 공장·창고·상가·사업장을 취득·처분하거나 담보등기를 진행할 때 확인하는 절차를 정리합니다. 법인 명의로 공장·창고·상가·사업장을 취득·처분하거나 담보등기를 진행할 때 확인하는 절차를 정리합니다. 거래 구조와
/기업업무문의,114,698,0.163,false,"회사명, 문의 업무, 기한만 정리해 주시면 등기·신청서류 지원 가능 여부를 안내합니다. 회사명, 문의 업무, 기한만 정리해 주시면 등기·신청서류 지원 가능 여부를 안내합니다. 회사명, 문의 업무, 기한만 정리해 주시면 등기·신청서류 지원 가능 여부를 안내합니다. 아래 양식 또는 전화·카카오로 문의합니다. 업무 범위를 확인"
/법인변경등기,259,991,0.261,false,"법인 변경등기는 변경 항목(임원·본점·목적·자본금·해산 등)별로 결의기관과 첨부서류가 다르며, 결의 후 법정 기한 내 등기하지 않으면 과태료가 부과될 수 있습니다. 먼저 등기사항증명서로 현재 등기 상태를 확인한 뒤 해당 유형 페이지를 참고하세요. 법인 변경등기는 변경 항목(임원·본점·목적·자본금·해산 등)별로 결의기관과 "
/부산대표이사변경등기,254,931,0.273,false,"대표이사 변경은 정관상 결의(이사회·주주총회) 후 취임승낙서·사임서 등을 첨부해 등기해야 하며, 결의일로부터 법정 기한 내 접수하지 않으면 과태료가 부과될 수 있습니다. 등기 완료 전에는 등기부상 대표와 실제 서명권이 다를 수 있습니다. 대표이사 변경은 정관상 결의(이사회·주주총회) 후 취임승낙서·사임서 등을 첨부해 등기"
/부산임원임기만료등기,175,781,0.224,false,"임기만료 자체가 자동 퇴임을 의미하지는 않으며, 중임·사임·퇴임 결의 후 해당 내용을 등기해야 합니다. 결의 후 등기 기한을 넘기면 과태료가 부과될 수 있습니다. 임기만료 자체가 자동 퇴임을 의미하지는 않으며, 중임·사임·퇴임 결의 후 해당 내용을 등기해야 합니다. 결의 후 등기 기한을 넘기면 과태료가 부과될 수 있습니다"
/부산본점이전등기,303,918,0.33,false,"본점이전등기는 이사회·주주총회 결의 후 새 본점 주소로 변경등기를 신청합니다. 관할 등기소가 바뀌면 이전 관할과 신 관할 절차가 달라질 수 있으며, 사업자등록·세무·4대보험 주소도 연계 정리가 필요합니다. 결과는 개별 사정에 따라 달라질 수 있습니다. 검토일 2026-07-30. 본점이전등기는 이사회·주주총회 결의 후 새"
/부산사업목적변경등기,192,784,0.245,false,사업목적을 추가·변경하려면 정관 개정 결의 후 목적변경등기를 신청해야 합니다. 등기부 목적과 실제 사업이 다르면 계약·인허가·투자 검토에서 불이익이 생길 수 있습니다. 사업목적을 추가·변경하려면 정관 개정 결의 후 목적변경등기를 신청해야 합니다. 등기부 목적과 실제 사업이 다르면 계약·인허가·투자 검토에서 불이익이 생길 
/부산유상증자등기,192,781,0.246,true,유상증자는 주주총회 결의 등을 거쳐 신주를 발행·납입한 뒤 자본금 증가 등기(신주발행등기)를 해야 등기부에 반영됩니다. 주주 명부·주식 수와 등기부가 일치해야 합니다. 유상증자는 주주총회 결의 등을 거쳐 신주를 발행·납입한 뒤 자본금 증가 등기(신주발행등기)를 해야 등기부에 반영됩니다. 주주 명부·주식 수와 등기부가 일치
/부산법인해산청산등기,176,796,0.221,false,"법인 해산은 주주총회 결의 등을 거쳐 해산등기를 하고, 청산 절차를 마친 뒤 청산종결등기를 해야 법인이 소멸합니다. 사업자등록 폐업과는 별개입니다. 법인 해산은 주주총회 결의 등을 거쳐 해산등기를 하고, 청산 절차를 마친 뒤 청산종결등기를 해야 법인이 소멸합니다. 사업자등록 폐업과는 별개입니다. 사업자등록 폐업만으로 법인"
/부산법인등기과태료,202,774,0.261,false,법인등기 과태료는 변경 사유별 결의 후 등기 신청 기한을 넘긴 경우 부과될 수 있습니다. 임원변경·본점이전·목적변경 등 유형에 따라 검토 방식이 달라지므로 결의일과 접수일을 먼저 확인하세요. 법인등기 과태료는 변경 사유별 결의 후 등기 신청 기한을 넘긴 경우 부과될 수 있습니다. 임원변경·본점이전·목적변경 등 유형에 따라
/대표자사망시법인등기,176,797,0.221,false,대표이사 사망 시 사임·퇴임 등기와 후임 대표이사 취임 등기가 필요할 수 있습니다. 상속 등기와 법인 임원 등기는 별개이므로 각각의 절차를 구분해 진행해야 합니다. 대표이사 사망 시 사임·퇴임 등기와 후임 대표이사 취임 등기가 필요할 수 있습니다. 상속 등기와 법인 임원 등기는 별개이므로 각각의 절차를 구분해 진행해야 합
/부산상호변경등기,228,859,0.265,false,"상호변경등기는 주주총회 결의·정관 개정 후 새 상호를 등기부에 반영하는 절차입니다. 등기 전 상호 가용성을 확인하고, 등기 완료 후 사업자등록·금융·계약 명칭을 맞춰야 대외 불일치를 줄일 수 있습니다. 상호변경등기는 주주총회 결의·정관 개정 후 새 상호를 등기부에 반영하는 절차입니다. 등기 전 상호 가용성을 확인하고, 등"
